x11-misc/xbindkeys: 8 files, 7 non-files, 50.5K 
dev-python/mdurl: 29 files, 10 non-files, 50.4K 
x11-apps/xrdb: 5 files, 7 non-files, 49.5K 
app-arch/duff: 10 files, 8 non-files, 49.3K 
x11-libs/libXxf86dga: 8 files, 9 non-files, 48.9K 
media-libs/sratom: 7 files, 9 non-files, 48.5K 
dev-libs/libudfread: 7 files, 5 non-files, 48.1K 
sec-keys/openpgp-keys-sed: 1 files, 3 non-files, 47.5K 
app-eselect/eselect-wxwidgets: 6 files, 11 non-files, 47.4K 
x11-libs/libXdmcp: 8 files, 8 non-files, 47.3K 
x11-libs/libXfixes: 8 files, 9 non-files, 47.3K 
x11-drivers/xf86-video-vesa: 4 files, 10 non-files, 46.9K 
net-libs/libnfnetlink: 8 files, 8 non-files, 46.8K 
x11-misc/xdg-user-dirs: 13 files, 11 non-files, 46.3K 
dev-python/zipp: 12 files, 10 non-files, 46.1K 
media-plugins/gst-plugins-openh264: 1 files, 3 non-files, 46.1K 
x11-libs/libXv: 8 files, 9 non-files, 45.9K 
sec-keys/openpgp-keys-gzip: 1 files, 3 non-files, 45.8K 
dev-python/ssl-fetch: 13 files, 10 non-files, 45.3K 
dev-perl/TermReadKey: 5 files, 13 non-files, 45.2K 
x11-apps/xev: 4 files, 7 non-files, 44.8K 
app-portage/conf-update: 7 files, 8 non-files, 44.2K 
dev-python/deprecation: 11 files, 9 non-files, 44.2K 
app-portage/logclean: 4 files, 8 non-files, 44.0K 
x11-apps/setxkbmap: 4 files, 7 non-files, 44.0K 
dev-python/pandocfilters: 9 files, 9 non-files, 43.7K 
dev-python/jsonpointer: 13 files, 12 non-files, 43.6K 
sec-keys/openpgp-keys-bradking: 1 files, 3 non-files, 43.3K 
app-admin/doas: 5 files, 10 non-files, 42.7K 
dev-libs/iniparser: 7 files, 7 non-files, 42.6K 
sci-libs/colamd: 7 files, 7 non-files, 42.6K 
sec-keys/openpgp-keys-alexbarton: 1 files, 3 non-files, 42.4K 
x11-drivers/xf86-video-fbdev: 4 files, 10 non-files, 42.1K 
dev-python/pickleshare: 11 files, 9 non-files, 42.0K 
dev-perl/Parallel-ForkManager: 5 files, 14 non-files, 41.4K 
sec-keys/openpgp-keys-guillemjover: 1 files, 3 non-files, 41.3K 
net-wireless/gqrx-scanner: 2 files, 5 non-files, 41.2K 
dev-qt/qtx11extras: 17 files, 11 non-files, 41.0K 
x11-apps/rgb: 6 files, 8 non-files, 41.0K 
dev-util/gtk-update-icon-cache: 3 files, 7 non-files, 40.9K 
sys-apps/help2man: 7 files, 8 non-files, 40.6K 
app-text/wgetpaste: 2 files, 5 non-files, 40.3K 
x11-misc/xclip: 8 files, 7 non-files, 40.3K 
app-crypt/libb2: 6 files, 7 non-files, 40.1K 
dev-perl/HTTP-Cookies: 6 files, 14 non-files, 40.1K 
x11-drivers/xf86-video-vboxvideo: 4 files, 10 non-files, 40.0K 
dev-perl/File-Slurp: 4 files, 13 non-files, 39.9K 
mate-base/mate-common: 15 files, 10 non-files, 39.9K 
app-admin/sxid: 6 files, 9 non-files, 39.6K 
x11-libs/libXxf86vm: 7 files, 9 non-files, 39.6K 
dev-python/hatch-vcs: 34 files, 11 non-files, 39.4K 
dev-python/comm: 13 files, 11 non-files, 39.3K 
dev-python/pkgconfig: 12 files, 10 non-files, 39.1K 
dev-libs/libaio: 19 files, 9 non-files, 38.8K 
sec-keys/openpgp-keys-findutils: 1 files, 3 non-files, 38.8K 
sys-apps/which: 7 files, 8 non-files, 38.8K 
app-misc/utimer: 6 files, 7 non-files, 38.4K 
dev-perl/Net-HTTP: 7 files, 14 non-files, 38.4K 
dev-python/gpep517: 15 files (11 unique), 12 non-files, 38.0K 
dev-perl/IPC-System-Simple: 4 files, 15 non-files, 37.8K 
dev-perl/Error: 6 files, 12 non-files, 37.7K 
sys-devel/gcc-config: 7 files, 8 non-files, 37.5K 
dev-perl/Capture-Tiny: 4 files, 13 non-files, 37.2K 
dev-perl/Socket6: 5 files, 11 non-files, 37.0K 
x11-libs/libXau: 8 files, 8 non-files, 37.0K 
net-libs/libnatpmp: 8 files, 9 non-files, 36.9K 
app-portage/genlop: 5 files, 9 non-files, 36.7K 
x11-misc/xdg-user-dirs-gtk: 7 files, 8 non-files, 36.3K 
app-arch/tarsync: 3 files, 5 non-files, 36.2K 
app-portage/portage-bashrc-mv: 11 files, 7 non-files, 35.9K 
x11-apps/xhost: 5 files, 7 non-files, 35.9K 
media-plugins/gst-plugins-libnice: 5 files, 6 non-files, 35.8K 
dev-perl/Readonly: 4 files, 11 non-files, 35.4K 
x11-libs/xcb-util-renderutil: 8 files, 8 non-files, 35.4K 
dev-libs/libbytesize: 6 files, 8 non-files, 35.2K 
net-libs/libmnl: 6 files, 8 non-files, 34.8K 
app-portage/pfl: 21 files (20 unique), 21 non-files, 34.0K 
dev-perl/Devel-Size: 5 files, 13 non-files, 33.6K 
x11-drivers/xf86-video-dummy: 3 files, 8 non-files, 33.5K 
dev-python/jaraco-classes: 21 files, 11 non-files, 33.4K 
sys-apps/progress: 3 files, 7 non-files, 33.3K 
media-video/libva-utils: 3 files, 5 non-files, 33.2K 
x11-libs/libxcvt: 9 files, 11 non-files, 33.1K 
app-crypt/minisign: 3 files, 7 non-files, 33.0K 
dev-python/entrypoints: 8 files, 9 non-files, 32.9K 
dev-perl/Sub-Quote: 5 files, 13 non-files, 32.7K 
dev-python/nest_asyncio: 9 files, 9 non-files, 31.7K 
x11-apps/xcursorgen: 5 files, 7 non-files, 31.5K 
x11-misc/vdpauinfo: 1 files, 2 non-files, 31.5K 
x11-libs/libXres: 8 files, 9 non-files, 31.4K 
app-misc/colordiff: 10 files, 8 non-files, 31.0K 
app-portage/elogv: 9 files, 20 non-files, 30.7K 
net-analyzer/netselect: 4 files, 7 non-files, 30.3K 
dev-python/certifi: 24 files, 10 non-files, 30.1K 
dev-qt/qtpaths: 2 files, 5 non-files, 30.1K 
media-plugins/gst-plugins-a52dec: 1 files, 3 non-files, 30.0K 
media-plugins/gst-plugins-faad: 1 files, 3 non-files, 30.0K 
media-plugins/gst-plugins-mpg123: 1 files, 3 non-files, 29.9K 
app-vim/vim-tmux: 9 files, 13 non-files, 29.8K 
dev-libs/libestr: 9 files, 7 non-files, 29.4K 
sec-keys/openpgp-keys-bcl: 1 files, 3 non-files, 29.3K 
net-misc/netstat-nat: 6 files, 7 non-files, 29.2K 
sys-auth/pam_p11: 3 files, 6 non-files, 29.2K 
app-text/scdoc: 4 files, 8 non-files, 29.1K 
media-libs/sdl-pango: 9 files, 7 non-files, 29.1K 
app-misc/cpipe: 3 files, 7 non-files, 28.9K 
dev-python/click-plugins: 15 files, 10 non-files, 28.5K 
x11-libs/libXinerama: 8 files, 9 non-files, 28.3K 
dev-perl/Role-Tiny: 5 files, 14 non-files, 28.0K 
app-misc/hddled: 2 files, 2 non-files, 27.9K 
dev-python/termcolor: 18 files, 11 non-files, 27.9K 
sec-keys/openpgp-keys-gettext: 1 files, 3 non-files, 27.9K 
x11-libs/libXScrnSaver: 7 files, 9 non-files, 27.8K 
x11-apps/sessreg: 5 files, 7 non-files, 27.6K 
dev-python/strict-rfc3339: 12 files, 9 non-files, 27.4K 
dev-python/outcome: 21 files, 10 non-files, 27.3K 
x11-libs/libXcomposite: 8 files, 9 non-files, 27.1K 
dev-python/jaraco-context: 8 files, 10 non-files, 27.0K 
x11-apps/xrestop: 3 files, 7 non-files, 26.8K 
app-portage/find_cruft: 5 files, 10 non-files, 26.3K 
sec-keys/openpgp-keys-aacid: 1 files, 3 non-files, 25.9K 
x11-libs/libXpresent: 8 files, 9 non-files, 25.8K 
dev-python/iniconfig: 12 files, 10 non-files, 25.7K 
app-portage/portage-lostfiles: 13 files, 12 non-files, 25.6K 
dev-python/sniffio: 26 files, 12 non-files, 25.6K 
sec-keys/openpgp-keys-gnutls: 1 files, 3 non-files, 25.6K 
dev-perl/File-DesktopEntry: 4 files, 13 non-files, 25.2K 
x11-libs/libXdamage: 9 files, 9 non-files, 25.1K 
x11-libs/xcb-util-keysyms: 8 files, 8 non-files, 24.6K 
dev-perl/Devel-CheckLib: 7 files, 16 non-files, 24.5K 
media-libs/libnsgif: 5 files, 4 non-files, 24.5K 
dev-python/cppy: 17 files, 12 non-files, 23.8K 
dev-lang/python-exec: 12 files, 7 non-files, 23.7K 
app-portage/emerge-delta-webrsync: 2 files (1 unique), 4 non-files, 23.6K 
dev-python/fqdn: 14 files, 10 non-files, 23.3K 
dev-perl/ExtUtils-Depends: 4 files, 13 non-files, 23.2K 
sys-apps/gentoo-functions: 3 files, 7 non-files, 23.1K 
app-misc/physlock: 3 files, 7 non-files, 23.0K 
sec-keys/openpgp-keys-gentoo-release: 1 files, 3 non-files, 23.0K 
dev-perl/Try-Tiny: 4 files, 13 non-files, 22.9K 
app-portage/euses: 3 files, 7 non-files, 22.8K 
dev-python/mypy_extensions: 9 files, 9 non-files, 22.5K 
sec-keys/openpgp-keys-openssh: 1 files, 3 non-files, 22.2K 
dev-perl/IO-Socket-INET6: 4 files, 15 non-files, 22.1K 
dev-qt/qtlockedfile: 8 files, 11 non-files, 22.0K 
sec-keys/openpgp-keys-openssl: 1 files, 3 non-files, 22.0K 
dev-perl/Cairo-GObject: 5 files, 15 non-files, 21.9K 
dev-python/nspektr: 12 files, 10 non-files, 21.9K 
x11-misc/sux: 6 files, 7 non-files, 21.9K 
sci-libs/suitesparseconfig: 5 files, 4 non-files, 21.7K 
app-admin/perl-cleaner: 2 files, 5 non-files, 21.2K 
sys-apps/paxctl: 4 files, 7 non-files, 21.2K 
app-arch/rpm2targz: 12 files, 5 non-files, 20.9K 
app-shells/quoter: 3 files, 6 non-files, 20.6K 
dev-perl/IO-HTML: 4 files, 13 non-files, 20.6K 
x11-libs/libxshmfence: 7 files, 8 non-files, 20.5K 
dev-perl/PerlIO-utf8_strict: 5 files, 13 non-files, 20.4K 
dev-python/uc-micro-py: 57 files, 24 non-files, 20.4K 
dev-perl/ExtUtils-InstallPaths: 3 files, 13 non-files, 20.2K 
dev-perl/Sub-Name: 5 files, 13 non-files, 20.1K 
dev-python/editables: 13 files, 10 non-files, 20.0K 
media-fonts/font-alias: 6 files, 9 non-files, 19.6K 
dev-perl/File-Next: 4 files, 13 non-files, 19.5K 
dev-perl/Class-Method-Modifiers: 4 files, 15 non-files, 18.9K 
dev-perl/HTTP-Negotiate: 4 files, 13 non-files, 18.9K 
dev-util/vtable-dumper: 2 files, 5 non-files, 18.9K 
app-eselect/eselect-repository: 4 files, 10 non-files, 18.4K 
app-portage/useflags: 2 files, 5 non-files, 18.2K 
dev-python/rfc3986-validator: 10 files, 9 non-files, 18.0K 
gui-libs/vte-common: 5 files, 7 non-files, 18.0K 
dev-perl/File-Which: 4 files, 13 non-files, 17.9K 
dev-perl/File-BaseDir: 6 files, 13 non-files, 17.6K 
dev-perl/File-Listing: 5 files, 13 non-files, 17.3K 
sys-devel/llvm-common: 14 files, 10 non-files, 17.1K 
dev-perl/WWW-RobotRules: 5 files, 14 non-files, 16.8K 
dev-perl/Time-Duration: 4 files, 13 non-files, 16.3K 
sys-devel/binutils-config: 4 files, 9 non-files, 16.3K 
app-portage/cpuid2cpuflags: 2 files, 5 non-files, 16.0K 
app-admin/superadduser: 2 files, 5 non-files, 15.9K 
sec-keys/openpgp-keys-joelrosdahl: 1 files, 3 non-files, 15.9K 
dev-python/pymountboot: 5 files, 5 non-files, 15.7K 
dev-python/pypax: 5 files, 5 non-files, 14.9K 
sec-keys/openpgp-keys-oletange: 1 files, 3 non-files, 14.9K 
sec-keys/openpgp-keys-vincentlefevre: 1 files, 3 non-files, 14.7K 
app-eselect/eselect-ctags: 4 files, 6 non-files, 14.6K 
sec-keys/openpgp-keys-sergehallyn: 1 files, 3 non-files, 14.6K 
sec-keys/openpgp-keys-make: 1 files, 3 non-files, 14.5K 
sys-apps/install-xattr: 1 files, 2 non-files, 14.3K 
dev-perl/HTTP-Date: 4 files, 13 non-files, 14.2K 
sys-apps/opentmpfiles: 6 files, 8 non-files, 14.2K 
dev-perl/HTML-Tagset: 4 files, 13 non-files, 14.1K 
app-text/manpager: 2 files, 4 non-files, 14.0K 
dev-perl/Encode-Locale: 4 files, 13 non-files, 13.8K 
app-text/build-docbook-catalog: 2 files, 5 non-files, 13.7K 
dev-perl/String-ShellQuote: 6 files, 16 non-files, 13.2K 
sec-keys/openpgp-keys-adamspiers: 1 files, 3 non-files, 12.9K 
sec-keys/openpgp-keys-netfilter: 1 files, 3 non-files, 12.6K 
sec-keys/openpgp-keys-django: 1 files, 3 non-files, 12.3K 
dev-libs/gobject-introspection-common: 2 files, 4 non-files, 12.0K 
sys-apps/lsb-release: 5 files, 6 non-files, 12.0K 
dev-perl/ExtUtils-PkgConfig: 4 files, 13 non-files, 11.8K 
sec-keys/openpgp-keys-philiphazel: 1 files, 3 non-files, 11.8K 
sec-keys/openpgp-keys-aepaneshnikov: 1 files, 3 non-files, 11.7K 
sec-keys/openpgp-keys-elfutils: 1 files, 3 non-files, 11.4K 
sec-keys/openpgp-keys-libass: 1 files, 3 non-files, 11.4K 
dev-perl/Module-Build-Tiny: 4 files, 15 non-files, 11.3K 
sec-keys/openpgp-keys-botan: 1 files, 3 non-files, 11.2K 
app-text/scrollkeeper-dtd: 1 files, 5 non-files, 10.8K 
dev-libs/vala-common: 3 files, 4 non-files, 10.0K 
sec-keys/openpgp-keys-bobfriesenhahn: 1 files, 3 non-files, 9.8K 
dev-perl/ExtUtils-Helpers: 7 files, 14 non-files, 9.7K 
sec-keys/openpgp-keys-libidn: 1 files, 3 non-files, 9.7K 
app-backup/mkstage4: 2 files, 5 non-files, 9.4K 
app-eselect/eselect-rust: 2 files, 6 non-files, 8.7K 
sec-keys/openpgp-keys-jedisct1: 1 files, 3 non-files, 8.7K 
sec-keys/openpgp-keys-gawk: 1 files, 3 non-files, 8.0K 
app-portage/world-mv: 2 files, 5 non-files, 7.9K 
sec-keys/openpgp-keys-openzfs: 1 files, 3 non-files, 7.9K 
sec-keys/openpgp-keys-gentoo-auth: 2 files, 3 non-files, 7.8K 
dev-perl/LWP-Protocol-https: 3 files, 15 non-files, 7.7K 
sec-keys/openpgp-keys-unbound: 1 files, 3 non-files, 7.6K 
dev-python/rfc3339-validator: 10 files, 9 non-files, 7.3K 
dev-perl/File-Slurper: 4 files, 13 non-files, 7.1K 
sec-keys/openpgp-keys-llvm: 1 files, 3 non-files, 7.1K 
gui-libs/display-manager-init: 6 files, 6 non-files, 6.9K 
sys-fs/udev-init-scripts: 7 files, 7 non-files, 6.8K 
app-eselect/eselect-iptables: 3 files, 4 non-files, 6.7K 
app-shells/runtitle: 6 files, 7 non-files, 6.7K 
dev-perl/Digest-HMAC: 6 files, 13 non-files, 6.2K 
dev-python/flit_scm: 12 files, 10 non-files, 6.2K 
sec-keys/openpgp-keys-danielveillard: 1 files, 3 non-files, 6.1K 
sec-keys/openpgp-keys-miniupnp: 1 files, 3 non-files, 6.1K 
sec-keys/openpgp-keys-sysvinit: 1 files, 3 non-files, 6.1K 
sec-keys/openpgp-keys-sudo: 1 files, 3 non-files, 5.8K 
sec-keys/openpgp-keys-tar: 1 files, 3 non-files, 5.8K 
sys-devel/autoconf-wrapper: 8 files, 4 non-files, 5.8K 
app-eselect/eselect-lib-bin-symlink: 2 files, 6 non-files, 5.7K 
sec-keys/openpgp-keys-gnupg: 1 files, 3 non-files, 5.2K 
sec-keys/openpgp-keys-midipix: 1 files, 3 non-files, 5.2K 
sec-keys/openpgp-keys-rust: 1 files, 3 non-files, 5.2K 
sec-keys/openpgp-keys-bzip2: 1 files, 3 non-files, 5.1K 
sec-keys/openpgp-keys-debugedit: 1 files, 3 non-files, 5.1K 
sec-keys/openpgp-keys-valgrind: 1 files, 3 non-files, 5.1K 
sec-keys/openpgp-keys-kernel: 1 files, 3 non-files, 5.0K 
sec-keys/openpgp-keys-nmap: 1 files, 3 non-files, 4.9K 
sec-keys/openpgp-keys-openwall: 1 files, 3 non-files, 4.8K 
sec-keys/openpgp-keys-voikko: 1 files, 3 non-files, 4.8K 
sys-process/cronbase: 7 files (4 unique), 11 non-files, 4.8K 
sec-keys/openpgp-keys-danielstenberg: 1 files, 3 non-files, 4.6K 
sec-keys/openpgp-keys-lassecollin: 1 files, 3 non-files, 4.6K 
sec-keys/openpgp-keys-yorhel: 1 files, 3 non-files, 4.6K 
app-eselect/eselect-vi: 1 files, 4 non-files, 4.5K 
sys-devel/automake-wrapper: 3 files, 4 non-files, 4.5K 
dev-util/gtk-doc-am: 1 files, 3 non-files, 4.4K 
app-misc/c_rehash: 1 files, 2 non-files, 4.1K 
sec-keys/openpgp-keys-karelzak: 1 files, 3 non-files, 4.0K 
sys-firmware/sgabios: 1 files, 3 non-files, 4.0K 
sec-keys/openpgp-keys-libarchive: 1 files, 3 non-files, 3.9K 
sec-keys/openpgp-keys-waynedavison: 1 files, 3 non-files, 3.9K 
app-portage/epkg: 2 files, 5 non-files, 3.8K 
sec-keys/openpgp-keys-teemutoivola: 1 files, 3 non-files, 3.8K 
sec-keys/openpgp-keys-terminator: 1 files, 3 non-files, 3.8K 
app-eselect/eselect-fontconfig: 1 files, 4 non-files, 3.7K 
sec-keys/openpgp-keys-signify: 1 files, 3 non-files, 3.7K 
sys-kernel/installkernel-gentoo: 3 files, 8 non-files, 3.5K 
sys-devel/clang-common: 9 files, 8 non-files, 3.4K 
sec-keys/openpgp-keys-mlichvar: 1 files, 3 non-files, 3.2K 
sec-keys/openpgp-keys-notqmail: 1 files, 3 non-files, 3.2K 
sec-keys/openpgp-keys-kamildudka: 1 files, 3 non-files, 3.1K 
sec-keys/openpgp-keys-libvirt: 1 files, 3 non-files, 3.1K 
dev-perl/Mozilla-CA: 4 files, 13 non-files, 3.0K 
sec-keys/openpgp-keys-baldurkarlsson: 1 files, 3 non-files, 3.0K 
sec-keys/openpgp-keys-vinaysajip: 1 files, 3 non-files, 3.0K 
sec-keys/openpgp-keys-weechat: 1 files, 3 non-files, 3.0K 
dev-perl/ExtUtils-Config: 4 files, 13 non-files, 2.9K 
sys-auth/pambase: 10 files, 6 non-files, 2.9K 
app-eselect/eselect-lua: 1 files, 4 non-files, 2.8K 
sec-keys/openpgp-keys-unrealircd: 1 files, 3 non-files, 2.8K 
app-shells/push: 2 files, 5 non-files, 2.6K 
sec-keys/openpgp-keys-file: 1 files, 3 non-files, 2.5K 
sec-keys/openpgp-keys-dropbear: 1 files, 3 non-files, 2.4K 
sec-keys/openpgp-keys-thomasdickey: 1 files, 3 non-files, 2.4K 
sec-keys/openpgp-keys-kovidgoyal: 1 files, 3 non-files, 2.2K 
sec-keys/openpgp-keys-nettle: 1 files, 3 non-files, 2.1K 
sec-keys/openpgp-keys-gdbm: 1 files, 3 non-files, 2.0K 
sec-keys/openpgp-keys-madler: 1 files, 3 non-files, 1.9K 
sec-keys/openpgp-keys-evenrouault: 1 files, 3 non-files, 1.7K 
sec-keys/openpgp-keys-ffmpeg: 1 files, 3 non-files, 1.7K 
sec-keys/openpgp-keys-musl: 1 files, 3 non-files, 1.7K 
sec-keys/openpgp-keys-skyjake: 1 files, 3 non-files, 1.7K 
sec-keys/openpgp-keys-tcpdump: 1 files, 3 non-files, 1.7K 
sys-fs/fuse-common: 3 files, 5 non-files, 1.5K 
app-eselect/eselect-package-manager: 2 files, 6 non-files, 1.4K 
net-misc/ethertypes: 1 files, 1 non-files, 1.3K 
sec-keys/openpgp-keys-antoniodiazdiaz: 1 files, 3 non-files, 1.3K 
sec-keys/openpgp-keys-chetramey: 1 files, 3 non-files, 1.3K 
sec-keys/openpgp-keys-crypto++: 1 files, 3 non-files, 1.3K 
sec-keys/openpgp-keys-processone: 1 files, 3 non-files, 1.3K 
dev-lang/python-exec-conf: 1 files, 2 non-files, 1.2K 
app-misc/editor-wrapper: 2 files, 2 non-files, 812 
dev-util/meson-format-array: 2 files, 5 non-files, 672 
app-eselect/eselect-pinentry: 1 files, 4 non-files, 389 
app-eselect/eselect-notify-send: 1 files, 4 non-files, 368 
app-eselect/eselect-mpg123: 1 files, 4 non-files, 343 
sys-devel/llvm-toolchain-symlinks: 24 files, 5 non-files, 260 
sec-keys/signify-keys-signify: 1 files, 3 non-files, 120 
acct-user/pcscd: 1 files, 3 non-files, 92 
acct-user/nullmail: 2 files, 6 non-files, 89 
acct-user/partimag: 2 files, 6 non-files, 89 
app-alternatives/gzip: 6 files, 5 non-files, 87 
acct-user/transmission: 1 files, 3 non-files, 85 
acct-user/portage: 2 files, 7 non-files, 82 
acct-user/dhcpcd: 2 files, 6 non-files, 79 
acct-user/messagebus: 1 files, 3 non-files, 79 
acct-user/pcap: 1 files, 3 non-files, 79 
acct-user/tss: 1 files, 3 non-files, 79 
acct-user/polkitd: 2 files, 6 non-files, 78 
acct-user/gkrellmd: 1 files, 3 non-files, 75 
acct-user/dnsmasq: 1 files, 3 non-files, 73 
acct-user/qemu: 1 files, 3 non-files, 71 
app-alternatives/bzip2: 6 files, 5 non-files, 71 
acct-user/cron: 2 files, 6 non-files, 68 
acct-user/lxc: 1 files, 3 non-files, 68 
acct-user/svn: 1 files, 3 non-files, 63 
app-alternatives/bc: 4 files, 5 non-files, 62 
acct-user/at: 1 files, 3 non-files, 58 
acct-user/man: 1 files, 3 non-files, 57 
acct-user/sshd: 2 files, 5 non-files, 55 
sys-devel/clang-toolchain-symlinks: 6 files, 5 non-files, 42 
sys-devel/llvmgold: 1 files, 5 non-files, 41 
kde-frameworks/kf-env: 1 files, 2 non-files, 33 
app-alternatives/awk: 3 files, 6 non-files, 29 
app-alternatives/yacc: 2 files, 5 non-files, 27 
app-alternatives/lex: 3 files, 7 non-files, 24 
acct-group/transmission: 1 files, 3 non-files, 19 
acct-group/messagebus: 1 files, 3 non-files, 17 
app-alternatives/cpio: 2 files, 5 non-files, 17 
acct-group/vboxusers: 1 files, 3 non-files, 16 
acct-group/gkrellmd: 1 files, 3 non-files, 15 
acct-group/svnusers: 1 files, 3 non-files, 15 
app-alternatives/tar: 2 files, 5 non-files, 15 
acct-group/crontab: 1 files, 3 non-files, 14 
acct-group/dnsmasq: 1 files, 3 non-files, 14 
acct-group/flatpak: 1 files, 3 non-files, 14 
acct-group/nullmail: 1 files, 3 non-files, 14 
acct-group/partimag: 1 files, 3 non-files, 14 
acct-group/plugdev: 1 files, 3 non-files, 14 
acct-group/polkitd: 1 files, 3 non-files, 14 
acct-group/portage: 1 files, 3 non-files, 14 
acct-group/dhcpcd: 1 files, 3 non-files, 13 
acct-group/docker: 1 files, 3 non-files, 12 
acct-group/openct: 1 files, 3 non-files, 12 
acct-group/render: 1 files, 3 non-files, 12 
sys-devel/lld-toolchain-symlinks: 2 files, 5 non-files, 12 
acct-group/input: 1 files, 3 non-files, 11 
acct-group/pcap: 1 files, 3 non-files, 11 
acct-group/pcscd: 1 files, 3 non-files, 11 
acct-group/utmp: 1 files, 3 non-files, 11 
acct-group/video: 1 files, 3 non-files, 11 
acct-group/cron: 1 files, 3 non-files, 10 
acct-group/lxc: 1 files, 3 non-files, 10 
acct-group/lxd: 1 files, 3 non-files, 10 
acct-group/mail: 1 files, 3 non-files, 10 
acct-group/qemu: 1 files, 3 non-files, 10 
acct-group/sshd: 1 files, 3 non-files, 10 
app-admin/ryzen_smu: 2 files (1 unique), 7 non-files, 10 
acct-group/at: 1 files, 3 non-files, 9 
acct-group/kvm: 1 files, 3 non-files, 9 
acct-group/man: 1 files, 3 non-files, 9 
acct-group/root: 1 files, 3 non-files, 9 
acct-group/tss: 1 files, 3 non-files, 9 
acct-group/usb: 1 files, 3 non-files, 9 
app-alternatives/sh: 1 files, 1 non-files, 4 
dev-libs/atk: 0 files, 0 non-files, 0 
dev-python/ensurepip-wheels: 0 files, 0 non-files, 0 
media-plugins/gst-plugins-meta: 0 files, 0 non-files, 0 
sys-devel/clang-runtime: 0 files, 0 non-files, 0 
virtual/acl: 0 files, 0 non-files, 0 
virtual/blas: 0 files, 0 non-files, 0 
virtual/cblas: 0 files, 0 non-files, 0 
virtual/cron: 0 files, 0 non-files, 0 
virtual/dev-manager: 0 files, 0 non-files, 0 
virtual/dist-kernel: 0 files, 0 non-files, 0 
virtual/editor: 0 files, 0 non-files, 0 
virtual/fortran: 0 files, 0 non-files, 0 
virtual/freedesktop-icon-theme: 0 files, 0 non-files, 0 
virtual/glu: 0 files, 0 non-files, 0 
virtual/imagemagick-tools: 0 files, 0 non-files, 0 
virtual/jpeg: 0 files, 0 non-files, 0 
virtual/krb5: 0 files, 0 non-files, 0 
virtual/lapack: 0 files, 0 non-files, 0 
virtual/libc: 0 files, 0 non-files, 0 
virtual/libcrypt: 0 files, 0 non-files, 0 
virtual/libelf: 0 files, 0 non-files, 0 
virtual/libiconv: 0 files, 0 non-files, 0 
virtual/libintl: 0 files, 0 non-files, 0 
virtual/libudev: 0 files, 0 non-files, 0 
virtual/libusb: 0 files, 0 non-files, 0 
virtual/linux-sources: 0 files, 0 non-files, 0 
virtual/logger: 0 files, 0 non-files, 0 
virtual/man: 0 files, 0 non-files, 0 
virtual/mta: 0 files, 0 non-files, 0 
virtual/notification-daemon: 0 files, 0 non-files, 0 
virtual/opencl: 0 files, 0 non-files, 0 
virtual/opengl: 0 files, 0 non-files, 0 
virtual/os-headers: 0 files, 0 non-files, 0 
virtual/package-manager: 0 files, 0 non-files, 0 
virtual/pager: 0 files, 0 non-files, 0 
virtual/perl-Carp: 0 files, 0 non-files, 0 
virtual/perl-Compress-Raw-Bzip2: 0 files, 0 non-files, 0 
virtual/perl-Compress-Raw-Zlib: 0 files, 0 non-files, 0 
virtual/perl-CPAN: 0 files, 0 non-files, 0 
virtual/perl-CPAN-Meta: 0 files, 0 non-files, 0 
virtual/perl-CPAN-Meta-Requirements: 0 files, 0 non-files, 0 
virtual/perl-CPAN-Meta-YAML: 0 files, 0 non-files, 0 
virtual/perl-Data-Dumper: 0 files, 0 non-files, 0 
virtual/perl-Digest-MD5: 0 files, 0 non-files, 0 
virtual/perl-Digest-SHA: 0 files, 0 non-files, 0 
virtual/perl-Encode: 0 files, 0 non-files, 0 
virtual/perl-Exporter: 0 files, 0 non-files, 0 
virtual/perl-ExtUtils-CBuilder: 0 files, 0 non-files, 0 
virtual/perl-ExtUtils-Install: 0 files, 0 non-files, 0 
virtual/perl-ExtUtils-MakeMaker: 0 files, 0 non-files, 0 
virtual/perl-ExtUtils-Manifest: 0 files, 0 non-files, 0 
virtual/perl-ExtUtils-ParseXS: 0 files, 0 non-files, 0 
virtual/perl-File-Path: 0 files, 0 non-files, 0 
virtual/perl-File-Spec: 0 files, 0 non-files, 0 
virtual/perl-File-Temp: 0 files, 0 non-files, 0 
virtual/perl-Getopt-Long: 0 files, 0 non-files, 0 
virtual/perl-IO: 0 files, 0 non-files, 0 
virtual/perl-IO-Compress: 0 files, 0 non-files, 0 
virtual/perl-IO-Socket-IP: 0 files, 0 non-files, 0 
virtual/perl-JSON-PP: 0 files, 0 non-files, 0 
virtual/perl-libnet: 0 files, 0 non-files, 0 
virtual/perl-MIME-Base64: 0 files, 0 non-files, 0 
virtual/perl-Module-Metadata: 0 files, 0 non-files, 0 
virtual/perl-parent: 0 files, 0 non-files, 0 
virtual/perl-Parse-CPAN-Meta: 0 files, 0 non-files, 0 
virtual/perl-Perl-OSType: 0 files, 0 non-files, 0 
virtual/perl-podlators: 0 files, 0 non-files, 0 
virtual/perl-Scalar-List-Utils: 0 files, 0 non-files, 0 
virtual/perl-Storable: 0 files, 0 non-files, 0 
virtual/perl-Test-Harness: 0 files, 0 non-files, 0 
virtual/perl-Text-ParseWords: 0 files, 0 non-files, 0 
virtual/perl-Time-Local: 0 files, 0 non-files, 0 
